nomAttribuant,idAttribuant,dateConvention,referenceDecision,nomBeneficiaire,idBeneficiaire,objet,montant,nature,conditionsVersement,datesPeriodeVersement,idRAE,notificationUE,pourcentageSubvention,annee,mois,type
Toulouse Métropole,24310051800170,NA,NA,SM POUR L AMENAGEMENT DE LA FORET BOUCONNE,25310113300044,Subvention de Fonctionnement,195000,aide en numéraire,unique,2012-07-26,NA,non,1,2012,7,Gestion d'installations sportives
Toulouse Métropole,24310051800170,NA,NA,SCIENCE ANIMATION,33967328700027,Subvention de Fonctionnement,6000,aide en numéraire,unique,2012-11-15,NA,non,1,2012,11,Activités de soutien au spectacle vivant
Toulouse Métropole,24310051800170,NA,NA,VIA BRACHY,44231311000045,Subvention de Fonctionnement,24000,aide en numéraire,échelonné,2012-09-26,NA,non,1,2012,9,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,SFHE,64201670300208,Subvention d'équipement,560164,aide en numéraire,échelonné,2012-12-04,NA,non,1,2012,12,Location de logements
Toulouse Métropole,24310051800170,NA,NA,SYNDICAT UECT UNSA UNION EMPLOYE,NA,Subvention de Fonctionnement,1393,aide en numéraire,unique,2012-09-06,NA,non,1,2012,9,Activités des syndicats de salariés
Toulouse Métropole,24310051800170,NA,NA,SYNDICAT SUD CUTM,NA,Subvention de Fonctionnement,1120,aide en numéraire,unique,2012-09-13,NA,non,1,2012,9,Activités des syndicats de salariés
Toulouse Métropole,24310051800170,NA,NA,CRESS CHAMBRE REG ECONOMIE SOCIALE ET SOLIDAIRE ASSOC,41120410000035,Subvention de Fonctionnement,16000,aide en numéraire,unique,2012-05-10,NA,non,1,2012,5,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,INITIATIVES POUR UNE ECONOMIE SOLIDAIRE - IES - SCIC,41764559500022,Subvention de Fonctionnement,12000,aide en numéraire,unique,2012-10-16,NA,non,1,2012,10,Activités des sociétés holding
Toulouse Métropole,24310051800170,NA,NA,FRANCE NATURE ENVIRONNEMENT MIDI-PYRENEES,32344760700033,Subvention de Fonctionnement,10350,aide en numéraire,échelonné,2012-11-29,NA,non,1,2012,11,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,EUROPEENNE DU FILM D ANIMATION CARTOON,50907979400012,Subvention de Fonctionnement,30000,aide en numéraire,unique,2012-09-05,NA,non,1,2012,9,"Organisation de foires, salons professionnels et congrès"
Toulouse Métropole,24310051800170,NA,NA,LA CITE DES JARDINS HLM SA,60080082500033,Subvention d'équipement,1222471.78,aide en numéraire,échelonné,2012-12-10,NA,non,1,2012,12,Location de logements
Toulouse Métropole,24310051800170,NA,NA,ET QUI LIBRE MARIONNETTISSIMO,48286120000020,Subvention de Fonctionnement,15000,aide en numéraire,unique,2012-12-31,NA,non,1,2012,12,Arts du spectacle vivant
Toulouse Métropole,24310051800170,NA,NA,LA GRAINERIE ASSOC,44492307200037,Subvention de Fonctionnement,159500,aide en numéraire,échelonné,2012-12-31,NA,non,1,2012,12,Arts du spectacle vivant
Toulouse Métropole,24310051800170,NA,NA,LA GLANERIE ASSOC,45357906200051,Subvention de Fonctionnement,110000,aide en numéraire,échelonné,2012-12-13,NA,non,1,2012,12,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,COMMUNE DE FONBEAUZARD,21310186800015,Subvention de Fonctionnement,6000,aide en numéraire,unique,2012-12-31,NA,non,1,2012,12,Administration publique générale
Toulouse Métropole,24310051800170,NA,NA,IMO LLEIDA,NA,Subvention de Fonctionnement,32760.45,aide en numéraire,unique,2012-10-10,NA,non,1,2012,10,Activités des marchands de biens immobiliers
Toulouse Métropole,24310051800170,NA,NA,ANAH AGENCE NATIONALE DE L HABITAT,18006702700029,Subvention d'équipement,533217,aide en numéraire,échelonné,2012-09-12,NA,non,1,2012,9,Administration publique (tutelle) des activités économiques
Toulouse Métropole,24310051800170,NA,NA,3F OCCITANIE SA,71682041000026,Subvention d'équipement,93620,aide en numéraire,échelonné,2012-09-17,NA,non,1,2012,9,Location de logements
Toulouse Métropole,24310051800170,NA,NA,ADEPES,42497906000037,Subvention de Fonctionnement,21600,aide en numéraire,échelonné,2012-07-19,NA,non,1,2012,7,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,FFPE FEDERATION DES FEMMES POUR L EUROPE,39142818200029,Subvention de Fonctionnement,18000,aide en numéraire,unique,2012-06-11,NA,non,1,2012,6,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,COMITE BASSIN  EMPLOI NORD HAUTE GARONNE,42371106800019,Subvention de Fonctionnement,1195.61,aide en numéraire,unique,2012-04-02,NA,non,1,2012,4,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,DES ETOILES ET DES AILES ASSOC,52761054700012,Subvention de Fonctionnement,40000,aide en numéraire,échelonné,2012-12-11,NA,non,1,2012,12,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,ECOLE REGIONALE 2EME CHANCE ASSOC,44990858100027,Subvention de Fonctionnement,40000,aide en numéraire,unique,2012-09-06,NA,non,1,2012,9,Formation continue d'adultes
Toulouse Métropole,24310051800170,NA,NA,COMPAGNIE NELSON DUMONT,33195350500046,Subvention de Fonctionnement,40000,aide en numéraire,échelonné,2012-07-19,NA,non,1,2012,7,Arts du spectacle vivant
Toulouse Métropole,24310051800170,NA,NA,COMPETENCES PLUS ASSOC,52178647500025,Subvention de Fonctionnement,22000,aide en numéraire,échelonné,2012-10-04,NA,non,1,2012,10,Autre mise à disposition de ressources humaines
Toulouse Métropole,24310051800170,NA,NA,EUROSUD TRANSPORT,38784131500022,Subvention de Fonctionnement,10000,aide en numéraire,unique,2012-12-18,NA,non,1,2012,12,Transports routiers de marchandises interurbains
Toulouse Métropole,24310051800170,NA,NA,CA SICOVAL,24310063300011,Subvention de Fonctionnement,18783.34,aide en numéraire,échelonné,2012-11-22,NA,non,1,2012,11,Administration publique générale 
Toulouse Métropole,24310051800170,NA,NA,DOMICIMM SARL,44222773200033,Subvention d'équipement,34651,aide en numéraire,unique,2012-12-07,NA,non,1,2012,12,Agences immobilières
Toulouse Métropole,24310051800170,NA,NA,DO RE MI FA SPORTS,NA,Subvention de Fonctionnement,10000,aide en numéraire,unique,2012-12-18,NA,non,1,2012,12,Débits de boissons
Toulouse Métropole,24310051800170,NA,NA,LES PETITS DEBROUILLARDS MIDI PY ASSOC,39093423000066,Subvention de Fonctionnement,12000,aide en numéraire,échelonné,2012-11-15,NA,non,1,2012,11,Autres activités récréatives et de loisirs
Toulouse Métropole,24310051800170,NA,NA,PREFIG CONFLUENCE GARONNE ARIEGE ASSOC,50036347800016,Subvention de Fonctionnement,22661.64,aide en numéraire,échelonné,2012-11-29,NA,non,1,2012,11,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,NOUVEAU LOGIS MERIDIONAL HLM SA,33081455900085,Subvention d'équipement,408979.14,aide en numéraire,échelonné,2012-12-10,NA,non,1,2012,12,Location de logements
Toulouse Métropole,24310051800170,NA,NA,GRAINE MIDI PYRENEES ASSOC,42058246200032,Subvention de Fonctionnement,7500,aide en numéraire,échelonné,2012-11-29,NA,non,1,2012,11,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,MUTUELLE INTERIALE,77568536500568,Subvention de Fonctionnement,103493.65,aide en numéraire,échelonné,2012-12-11,NA,non,1,2012,12,Activités des agents et courtiers d'assurances
Toulouse Métropole,24310051800170,NA,NA,NUMERICABLE SAS,37922952900449,Subvention d'équipement,31374.42,aide en numéraire,échelonné,2012-06-13,NA,non,1,2012,6,Télécommunications filaires
Toulouse Métropole,24310051800170,NA,NA,L USINE,39977063500031,Subvention de Fonctionnement,159070.64,aide en numéraire,échelonné,2012-12-07,NA,non,1,2012,12,Arts du spectacle vivant
Toulouse Métropole,24310051800170,NA,NA,ONCOMIP ASSOC,48036579000025,Subvention de Fonctionnement,5000,aide en numéraire,unique,2012-12-19,NA,non,1,2012,12,NA
Toulouse Métropole,24310051800170,NA,NA,JENI ASSOC,52230101900017,Subvention de Fonctionnement,10000,aide en numéraire,unique,2012-12-17,NA,non,1,2012,12,NA
Toulouse Métropole,24310051800170,NA,NA,OPPIDEA SEM,52899835400021,Subvention d'équipement,1100000,aide en numéraire,unique,2012-08-07,NA,non,1,2012,8,Construction d'autres ouvrages de génie civil n.c.a.
Toulouse Métropole,24310051800170,NA,NA,SYNDICAT NATIONAL DIRECTEURS GENERAUX COLLECT TERRITORIALES,38987269800037,Subvention de Fonctionnement,15000,aide en numéraire,unique,2012-12-18,NA,non,1,2012,12,Activités des syndicats de salariés
Toulouse Métropole,24310051800170,NA,NA,PROTECTION ENFANCE ET ADOLESCENCE ASSOC,77558112700047,Subvention de Fonctionnement,8160,aide en numéraire,unique,2012-06-12,NA,non,1,2012,6,Action sociale sans hébergement n.c.a.
Toulouse Métropole,24310051800170,NA,NA,THEATRE ET ORCHESTRE DU CAPITOLE,21390533400016,Subvention de Fonctionnement,1000000,aide en numéraire,unique,2012-12-31,NA,non,1,2012,12,Gestion de salles de spectacles
Toulouse Métropole,24310051800170,NA,NA,UNIVERSITE TOULOUSE II JEAN JAURES,19311383400017,Subvention de Fonctionnement,15000,aide en numéraire,unique,2012-08-30,NA,non,1,2012,8,Enseignement supérieur
Toulouse Métropole,24310051800170,NA,NA,PROMOSALONS SALON SIANE,52142996900012,Subvention de Fonctionnement,5000,aide en numéraire,unique,2012-11-30,NA,non,1,2012,11,Commerce de détail de meubles
Toulouse Métropole,24310051800170,NA,NA,SEM SO TOULOUSE,51794933500023,Subvention de Fonctionnement,40000,aide en numéraire,unique,2012-10-29,NA,non,1,2012,10,Administration publique (tutelle) des activités économiques
Toulouse Métropole,24310051800170,NA,NA,SYNDICAT CGT ORGANISA CUTM,NA,Subvention de Fonctionnement,1201.6,aide en numéraire,unique,2012-09-06,NA,non,1,2012,9,Activités des syndicats de salariés
Toulouse Métropole,24310051800170,NA,NA,SYNDICAT COPRO LES TOURNESOLS,NA,Subvention d'équipement,18461.58,aide en numéraire,unique,2012-02-28,NA,non,1,2012,2,Activités combinées de soutien lié aux bâtiments
Toulouse Métropole,24310051800170,NA,NA,AGENCE DE DEV ECONOMIQUE TOULOUSE METROPOLE - INVEST IN TLSE ASSOC,78977420500015,Subvention de Fonctionnement,263000,aide en numéraire,unique,2012-12-17,NA,non,1,2012,12,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,ACCUEIL ET FAMILLE PLACEMENT FAMILIAL ASSOC,77693902700046,Subvention de Fonctionnement,4200,aide en numéraire,unique,2012-12-13,NA,non,1,2012,12,Hébergement social pour enfants en difficultés
Toulouse Métropole,24310051800170,NA,NA,AGIT GROUPE INTERVENTIONS THEATRALES ASSOC,37782452900038,Subvention de Fonctionnement,20000,aide en numéraire,unique,2012-06-15,NA,non,1,2012,6,Arts du spectacle vivant
Toulouse Métropole,24310051800170,NA,NA,AGRI SUD OUEST INNOVATION SA,49919608700047,Subvention de Fonctionnement,34000,aide en numéraire,échelonné,2012-06-05,NA,non,1,2012,6,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,CANCER BIO SANTE ASSOC,48744551200030,Subvention de Fonctionnement,120000,aide en numéraire,échelonné,2012-05-24,NA,non,1,2012,5,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,ATMO OCCITANIE,30859970300037,Subvention de Fonctionnement,163940,aide en numéraire,échelonné,2012-11-27,NA,non,1,2012,11,"Analyses, essais et inspections techniques"
Toulouse Métropole,24310051800170,NA,NA,AEROSPACE VALLEY,48428452600072,Subvention de Fonctionnement,120000,aide en numéraire,unique,2012-06-01,NA,non,1,2012,6,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,3F OCCITANIE SA,71682041000026,Subvention d'équipement,130020,aide en numéraire,échelonné,2013-12-02,NA,non,1,2013,12,Location de logements
Toulouse Métropole,24310051800170,NA,NA,ACOUCITE ASSOC,41011843400035,Subvention de Fonctionnement,25000,aide en numéraire,échelonné,2013-11-20,NA,non,1,2013,11,NA
Toulouse Métropole,24310051800170,NA,NA,A CROQUER,82953728100018,Subvention de Fonctionnement,3000,aide en numéraire,unique,2013-05-29,NA,non,1,2013,5,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,AEROSPACE VALLEY,48428452600072,Subvention de Fonctionnement,100000,aide en numéraire,unique,2013-07-29,NA,non,1,2013,7,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,AGIT GROUPE INTERVENTIONS THEATRALES ASSOC,37782452900038,Subvention de Fonctionnement,20000,aide en numéraire,unique,2013-07-29,NA,non,1,2013,7,Arts du spectacle vivant
Toulouse Métropole,24310051800170,NA,NA,ASS DEV EPREUV EDUCAT ECO-MOBILITE ASSOC,51272762900028,Subvention de Fonctionnement,5000,aide en numéraire,unique,2013-10-11,NA,non,1,2013,10,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,CHAMBRE DEPT  AGRICULTURE HAUTE-GARONNE,18310004900026,Subvention de Fonctionnement,6450,aide en numéraire,unique,2013-10-17,NA,non,1,2013,10,Activités des organisations patronales et consulaires
Toulouse Métropole,24310051800170,NA,NA,CLAP MIDI PYRENEES - CRLAPP,47921525300028,Subvention de Fonctionnement,1500,aide en numéraire,unique,2013-11-26,NA,non,1,2013,11,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,COMMUNE DE TOULOUSE,21310555400017,Subvention de Fonctionnement,35250,aide en numéraire,échelonné,2013-12-17,NA,non,1,2013,12,Administration publique générale
Toulouse Métropole,24310051800170,NA,NA,COMPAGNIE DES MOBILITES SARL,52156374200035,Subvention de Fonctionnement,19000,aide en numéraire,unique,2013-12-04,NA,non,1,2013,12,Programmation informatique
Toulouse Métropole,24310051800170,NA,NA,COMPETENCES PLUS ASSOC,52178647500025,Subvention de Fonctionnement,24000,aide en numéraire,échelonné,2013-12-19,NA,non,1,2013,12,Autre mise à disposition de ressources humaines
Toulouse Métropole,24310051800170,NA,NA,COOP ACTION SARL,44238180200028,Subvention de Fonctionnement,18000,aide en numéraire,échelonné,2013-12-19,NA,non,1,2013,12,Travaux de maçonnerie générale et gros oeuvre de bâtiment
Toulouse Métropole,24310051800170,NA,NA,DEPART PROTECTION CIVILE DE LA HAUTE GARONNE  ASSOC,31212697200032,Subvention de Fonctionnement,5000,aide en numéraire,unique,2013-10-07,NA,non,1,2013,10,Action sociale sans hébergement n.c.a.
Toulouse Métropole,24310051800170,NA,NA,DES ETOILES ET DES AILES ASSOC,52761054700012,Subvention de Fonctionnement,40000,aide en numéraire,échelonné,2013-12-23,NA,non,1,2013,12,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,ETRE MOBILE C EST PERMIS,52955579900038,Subvention de Fonctionnement,1500,aide en numéraire,unique,2013-05-29,NA,non,1,2013,5,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,FACE GRAND TOULOUSE  ASSOC,43482616000062,Subvention de Fonctionnement,37000,aide en numéraire,échelonné,2013-12-19,NA,non,1,2013,12,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,FESTIVAL LIVRE JEUNESSE OCCITANIE,44446126300014,Subvention de Fonctionnement,6000,aide en numéraire,unique,2013-07-29,NA,non,1,2013,7,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,FFPE FEDERATION DES FEMMES POUR L EUROPE,39142818200029,Subvention de Fonctionnement,13754,aide en numéraire,échelonné,2013-09-10,NA,non,1,2013,9,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,GENERATIONS CANDIE ASSOC,NA,Subvention de Fonctionnement,3500,aide en numéraire,unique,2013-12-31,NA,non,1,2013,12,NA
Toulouse Métropole,24310051800170,NA,NA,GNSS USAGE INNOVATION AND DEVELOPPEMENTOF EXCELLENCE ASSOC,52435124400016,Subvention d'équipement,50000,aide en numéraire,unique,2013-07-29,NA,non,1,2013,7,"Analyses, essais et inspections techniques"
Toulouse Métropole,24310051800170,NA,NA,ICF ATLANTIQUE HLM SA,77569088600822,Subvention d'équipement,1051428,aide en numéraire,échelonné,2013-06-11,NA,non,1,2013,6,Location de logements
Toulouse Métropole,24310051800170,NA,NA,LA GLANERIE ASSOC,45357906200051,Subvention de Fonctionnement,130000,aide en numéraire,échelonné,2013-12-31,NA,non,1,2013,12,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,LA MENAGERIE ASSOC,43143635100032,Subvention de Fonctionnement,12500,aide en numéraire,unique,2013-02-25,NA,non,1,2013,2,Production de films pour le cinéma
Toulouse Métropole,24310051800170,NA,NA,MIDI PYRENEES ACTIVE ASSOC,47960447200049,Subvention de Fonctionnement,69700,aide en numéraire,échelonné,2013-12-23,NA,non,1,2013,12,Conseil pour les affaires et autres conseils de gestion
Toulouse Métropole,24310051800170,NA,NA,MISSION LOCALE ASSOCIATION SIEGE ASSOC,32871136100159,Subvention de Fonctionnement,29000,aide en numéraire,échelonné,2013-12-31,NA,non,1,2013,12,Administration publique (tutelle) des activités économiques
Toulouse Métropole,24310051800170,NA,NA,MIX ARTS MYRYS ASSOC,41816980100044,Subvention de Fonctionnement,117590,aide en numéraire,échelonné,2013-12-18,NA,non,1,2013,12,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,MOUVEMENT ASSOCIATIF OCCITANIE,48443829600036,Subvention de Fonctionnement,180000,aide en numéraire,échelonné,2013-12-20,NA,non,1,2013,12,Autres activités récréatives et de loisirs
Toulouse Métropole,24310051800170,NA,NA,OFFICE DU TOURISME DE TOULOUSE,45096085100019,Subvention de Fonctionnement,20000,aide en numéraire,unique,2013-10-04,NA,non,1,2013,10,Activités des agences de voyage
Toulouse Métropole,24310051800170,NA,NA,ORANGE SA,38012986646850,Subvention d'équipement,207752.52,aide en numéraire,échelonné,2013-12-03,NA,non,1,2013,12,Télécommunications filaires
Toulouse Métropole,24310051800170,NA,NA,PLANETE SCIENCES OCCITANIE,39507200200045,Subvention de Fonctionnement,4000,aide en numéraire,unique,2013-12-03,NA,non,1,2013,12,Autres organisations fonctionnant par adhésion volontair
